date,sent_fr,sent_de,sentiment_diff,sent_fr_ma7,sent_de_ma7,diff_ma7
2024-05-22,0.0,-0.22105,0.22105,0.08750000000000001,-0.21159047619047625,0.2990904761904763
2024-05-23,0.4681,-0.4823,0.9504,0.11491904761904762,-0.1692857142857143,0.28420476190476196
2024-05-24,0.0,0.46925,-0.46925,0.08541428571428573,-0.10225000000000002,0.1876642857142858
2024-05-25,0.0,-0.43345,0.43345,0.06585714285714286,-0.1641714285714286,0.2300285714285715
2024-05-26,0.0,-0.2576875,0.2576875,0.05624761904761905,-0.13217678571428573,0.18842440476190483
2024-05-27,0.0,-0.081925,0.081925,0.056585714285714295,-0.14388035714285716,0.2004660714285715
2024-05-28,0.0,0.31693333333333334,-0.31693333333333334,0.06687142857142858,-0.09860416666666669,0.16547559523809527
2024-05-29,-0.424,0.6224,-1.0464,0.006300000000000012,0.021888690476190447,-0.015588690476190412
2024-05-30,0.1844,0.0,0.1844,-0.03422857142857142,0.09078869047619045,-0.12501726190476184
2024-05-31,0.15475,0.022766666666666675,0.1319833333333333,-0.01212142857142856,0.027005357142857126,-0.03912678571428564
2024-06-01,-0.2887,0.0,-0.2887,-0.053364285714285704,0.0889267857142857,-0.14229107142857136
2024-06-02,-0.14435,-0.15876666666666667,0.014416666666666661,-0.07398571428571428,0.10305833333333332,-0.17704404761904755
2024-06-03,0.0,-0.31753333333333333,0.31753333333333333,-0.07398571428571428,0.06939999999999998,-0.14338571428571423
2024-06-04,0.9475,-0.04823333333333335,0.9957333333333334,0.061371428571428584,0.017233333333333316,0.04413809523809531
2024-06-05,-0.36896666666666667,-0.18752,-0.18144666666666667,0.06923333333333336,-0.09846952380952381,0.1677028571428572
2024-06-06,-0.3933,-0.09376,-0.29954,-0.013295238095238082,-0.11186380952380955,0.09856857142857148
2024-06-07,0.0,0.0,0.0,-0.03540238095238094,-0.1151161904761905,0.07971380952380958
2024-06-08,0.0,0.0,0.0,0.005840476190476206,-0.1151161904761905,0.12095666666666673
2024-06-09,0.0,-0.35575,0.35575,0.026461904761904777,-0.14325666666666667,0.16971857142857147
2024-06-10,-0.43815,0.0,-0.43815,-0.03613095238095237,-0.09789476190476191,0.061763809523809596
2024-06-11,-0.007640000000000003,0.0,-0.007640000000000003,-0.17257952380952377,-0.09100428571428573,-0.08157523809523803
2024-06-12,0.28765,0.0,0.28765,-0.07877714285714284,-0.06421571428571429,-0.014561428571428512
2024-06-13,0.0,0.0,0.0,-0.022591428571428547,-0.05082142857142859,0.028230000000000064
2024-06-14,-0.17862,-0.057559999999999986,-0.12106000000000001,-0.0481085714285714,-0.05904428571428573,0.010935714285714349
2024-06-15,-0.08930999999999999,-0.19100666666666666,0.10169666666666667,-0.060867142857142835,-0.08633095238095241,0.025463809523809586
2024-06-16,0.0,-0.3244533333333333,0.3244533333333333,-0.060867142857142835,-0.08186000000000002,0.020992857142857202
2024-06-17,0.0,-0.4579,0.4579,0.0017257142857143085,-0.14727428571428572,0.14900000000000005
2024-06-18,-0.20426666666666668,-0.9418,0.7375333333333333,-0.026363809523809505,-0.2818171428571429,0.2554533333333334
2024-06-19,-0.14346666666666666,0.09023333333333333,-0.2337,-0.08795190476190475,-0.26892666666666665,0.18097476190476194
2024-06-20,0.0,0.0,0.0,-0.08795190476190475,-0.26892666666666665,0.18097476190476194
2024-06-21,0.4379,0.0,0.4379,0.00012238095238097696,-0.2607038095238095,0.26082619047619054
2024-06-22,0.0,0.0,0.0,0.012880952380952404,-0.23341714285714285,0.2462980952380953
2024-06-23,-0.40507499999999996,0.0,-0.40507499999999996,-0.044986904761904735,-0.1870666666666667,0.14207976190476196
2024-06-24,-0.8101499999999999,0.0,-0.8101499999999999,-0.160722619047619,-0.12165238095238097,-0.03907023809523803
2024-06-25,0.0,0.0,0.0,-0.1315416666666666,0.012890476190476174,-0.14443214285714276
2024-06-26,0.0,0.0,0.0,-0.11104642857142853,0.0,-0.11104642857142848
2024-06-27,0.0,0.0,0.0,-0.11104642857142853,0.0,-0.11104642857142848
2024-06-28,0.0,0.15746666666666664,-0.15746666666666664,-0.17360357142857138,0.022495238095238075,-0.19609880952380943
2024-06-29,0.0,0.3149333333333333,-0.3149333333333333,-0.17360357142857138,0.06748571428571426,-0.24108928571428562
2024-06-30,0.0,0.4724,-0.4724,-0.11573571428571425,0.13497142857142855,-0.25070714285714274
