date,sent_fr,sent_de,sent_fr_norm,sent_de_norm,sentiment_diff_norm,sent_fr_ma7,sent_de_ma7,sent_fr_norm_ma7,sent_de_norm_ma7,diff_norm_ma7
2025-05-19,0.0,-0.07278,0.2648110174217447,0.10026357285406325,0.16454744456768144,-0.048885544217686996,-0.153315,0.08773955864449838,-0.18626893552659668,0.27400849417109535
2025-05-20,-0.44705,0.6016,-1.3544774023587494,2.4996153205631275,-3.8540927229218767,-0.10942602040816318,-0.03563285714285715,-0.13154797524037984,0.2324280233666586,-0.36397599860703816
2025-05-21,0.23183333333333334,0.0831,1.1045493732785343,0.6548632798929567,0.44968609338557763,-0.029996258503401287,0.02209095238095237,0.15615964949578562,0.4378014378590479,-0.281641788363262
2025-05-22,-0.17823333333333333,-0.45885,-0.38077934760575416,-1.2733206515269064,0.8925413039211523,-0.05620714285714278,-0.041740000000000006,0.06121952757157282,0.21069964487412532,-0.14948011730255217
2025-05-23,0.3116333333333333,0.44858571428571425,1.393598061117665,1.9552114327654087,-0.5616133716477436,-0.011688095238095164,0.022343673469387742,0.2224748195281329,0.4387005849055504,-0.21622576537741728
2025-05-24,-0.09003333333333335,0.22429285714285713,-0.061304482099346545,1.1572081426554206,-1.218512624754767,-0.02454999999999993,0.11799265306122446,0.17588689102511987,0.7790065642499291,-0.603119673224809
2025-05-25,-0.4917,0.0,-1.5162070253163582,0.3592048525454326,-1.8754118778617908,-0.09479285714285708,0.11799265306122446,-0.07854425793746626,0.7790065642499291,-0.8575508221873951
2025-05-26,0.0,0.0,0.2648110174217447,0.3592048525454326,-0.09439383512368793,-0.09479285714285708,0.12838979591836733,-0.07854425793746629,0.8159981756344103,-0.8945424335718763
2025-05-27,0.15961999999999998,-0.3235,0.8429808363801663,-0.791763874854375,1.6347447112345415,-0.00812571428571422,-0.003767346938775538,0.2353783475966645,0.34580114771762427,-0.11042280012095951
2025-05-28,-0.08461428571428573,0.227325,-0.04167580285594451,1.1679960919771522,-1.2096718948330967,-0.05333251700680265,0.01683622448979589,0.07163189386316755,0.41910583515822364,-0.3474739412950559
2025-05-29,0.0,0.0,0.2648110174217447,0.3592048525454326,-0.09439383512368793,-0.027870612244897897,0.08238622448979589,0.16385908886709594,0.6523237643114149,-0.4884646754443187
2025-05-30,-0.14068,-0.37735,-0.2447550152249836,-0.9833548052113446,0.738599789986361,-0.09248680272108838,-0.03560459183673472,-0.07019135061042528,0.23252858745759303,-0.30271993806801806
2025-05-31,-0.92265,0.0,-3.077178604567904,0.3592048525454326,-3.4363834571133367,-0.21143204081632647,-0.0676464285714286,-0.5010305109630764,0.11852811744188044,-0.6195586284049567
2025-06-01,-0.461325,-0.146575,-1.4061837935730799,-0.16228893792945706,-1.243894855643623,-0.20709275510204073,-0.08858571428571431,-0.4853129064283223,0.04402900451689621,-0.5293419109452183
2025-06-02,0.0,0.22583333333333333,0.2648110174217447,1.1626889461192293,-0.8978779286974847,-0.20709275510204073,-0.056323809523809554,-0.4853129064283223,0.15881244645601003,-0.6441253528843321
